surr_key_date_weather,Date,Year,Month,Day,Season
3057,14-05-2008,2008,5,14,Spring
3058,15-05-2008,2008,5,15,Spring
3059,16-05-2008,2008,5,16,Spring
3060,17-05-2008,2008,5,17,Spring
3061,18-05-2008,2008,5,18,Spring
3062,19-05-2008,2008,5,19,Spring
3063,20-05-2008,2008,5,20,Spring
3064,21-05-2008,2008,5,21,Spring
3065,22-05-2008,2008,5,22,Spring
3066,23-05-2008,2008,5,23,Spring
3067,24-05-2008,2008,5,24,Spring
3068,25-05-2008,2008,5,25,Spring
3069,26-05-2008,2008,5,26,Spring
3070,27-05-2008,2008,5,27,Spring
3071,28-05-2008,2008,5,28,Spring
3072,29-05-2008,2008,5,29,Spring
3073,30-05-2008,2008,5,30,Spring
3074,31-05-2008,2008,5,31,Spring
3075,01-06-2008,2008,6,1,Winter
3076,02-06-2008,2008,6,2,Winter
3077,03-06-2008,2008,6,3,Spring
3078,04-06-2008,2008,6,4,Spring
3079,05-06-2008,2008,6,5,Spring
3080,06-06-2008,2008,6,6,Summer
3081,07-06-2008,2008,6,7,Summer
3082,08-06-2008,2008,6,8,Summer
3083,09-06-2008,2008,6,9,Autumn
3084,10-06-2008,2008,6,10,Autumn
3085,11-06-2008,2008,6,11,Autumn
3086,12-06-2008,2008,6,12,Winter
3087,13-06-2008,2008,6,13,Summer
3088,14-06-2008,2008,6,14,Summer
3089,15-06-2008,2008,6,15,Summer
3090,16-06-2008,2008,6,16,Summer
3091,17-06-2008,2008,6,17,Summer
3092,18-06-2008,2008,6,18,Summer
3093,19-06-2008,2008,6,19,Summer
3094,20-06-2008,2008,6,20,Summer
3095,21-06-2008,2008,6,21,Summer
3096,22-06-2008,2008,6,22,Summer
3097,23-06-2008,2008,6,23,Summer
3098,24-06-2008,2008,6,24,Summer
3099,25-06-2008,2008,6,25,Summer
3100,26-06-2008,2008,6,26,Summer
3101,27-06-2008,2008,6,27,Summer
3102,28-06-2008,2008,6,28,Summer
3103,29-06-2008,2008,6,29,Summer
3104,30-06-2008,2008,6,30,Summer
3105,01-07-2008,2008,7,1,Winter
3106,02-07-2008,2008,7,2,Winter
3107,03-07-2008,2008,7,3,Spring
3108,04-07-2008,2008,7,4,Spring
3109,05-07-2008,2008,7,5,Spring
3110,06-07-2008,2008,7,6,Summer
3111,07-07-2008,2008,7,7,Summer
3112,08-07-2008,2008,7,8,Summer
3113,09-07-2008,2008,7,9,Autumn
3114,10-07-2008,2008,7,10,Autumn
3115,11-07-2008,2008,7,11,Autumn
3116,12-07-2008,2008,7,12,Winter
3117,13-07-2008,2008,7,13,Summer
3118,14-07-2008,2008,7,14,Summer
3119,15-07-2008,2008,7,15,Summer
3120,16-07-2008,2008,7,16,Summer
3121,17-07-2008,2008,7,17,Summer
3122,18-07-2008,2008,7,18,Summer
3123,19-07-2008,2008,7,19,Summer
3124,20-07-2008,2008,7,20,Summer
3125,21-07-2008,2008,7,21,Summer
3126,22-07-2008,2008,7,22,Summer
3127,23-07-2008,2008,7,23,Summer
3128,24-07-2008,2008,7,24,Summer
3129,25-07-2008,2008,7,25,Summer
3130,26-07-2008,2008,7,26,Summer
3131,27-07-2008,2008,7,27,Summer
3132,28-07-2008,2008,7,28,Summer
3133,29-07-2008,2008,7,29,Summer
3134,30-07-2008,2008,7,30,Summer
3135,31-07-2008,2008,7,31,Summer
3136,01-08-2008,2008,8,1,Winter
3137,02-08-2008,2008,8,2,Winter
3138,03-08-2008,2008,8,3,Spring
3139,04-08-2008,2008,8,4,Spring
3140,05-08-2008,2008,8,5,Spring
3141,06-08-2008,2008,8,6,Summer
3142,07-08-2008,2008,8,7,Summer
3143,08-08-2008,2008,8,8,Summer
3144,09-08-2008,2008,8,9,Autumn
3145,10-08-2008,2008,8,10,Autumn
3146,11-08-2008,2008,8,11,Autumn
3147,12-08-2008,2008,8,12,Winter
3148,13-08-2008,2008,8,13,Summer
3149,14-08-2008,2008,8,14,Summer
3150,15-08-2008,2008,8,15,Summer
3151,16-08-2008,2008,8,16,Summer
3152,17-08-2008,2008,8,17,Summer
3153,18-08-2008,2008,8,18,Summer
3154,19-08-2008,2008,8,19,Summer
3155,20-08-2008,2008,8,20,Summer
3156,21-08-2008,2008,8,21,Summer
3157,22-08-2008,2008,8,22,Summer
3158,23-08-2008,2008,8,23,Summer
3159,24-08-2008,2008,8,24,Summer
3160,25-08-2008,2008,8,25,Summer
3161,26-08-2008,2008,8,26,Summer
3162,27-08-2008,2008,8,27,Summer
3163,28-08-2008,2008,8,28,Summer
3164,29-08-2008,2008,8,29,Summer
3165,30-08-2008,2008,8,30,Summer
3166,31-08-2008,2008,8,31,Summer
3167,01-09-2008,2008,9,1,Winter
3168,02-09-2008,2008,9,2,Winter
3169,03-09-2008,2008,9,3,Spring
3170,04-09-2008,2008,9,4,Spring
3171,05-09-2008,2008,9,5,Spring
3172,06-09-2008,2008,9,6,Summer
3173,07-09-2008,2008,9,7,Summer
3174,08-09-2008,2008,9,8,Summer
3175,09-09-2008,2008,9,9,Autumn
3176,10-09-2008,2008,9,10,Autumn
3177,11-09-2008,2008,9,11,Autumn
3178,12-09-2008,2008,9,12,Winter
3179,13-09-2008,2008,9,13,Autumn
3180,14-09-2008,2008,9,14,Autumn
3181,15-09-2008,2008,9,15,Autumn
3182,16-09-2008,2008,9,16,Autumn
3183,17-09-2008,2008,9,17,Autumn
3184,18-09-2008,2008,9,18,Autumn
3185,19-09-2008,2008,9,19,Autumn
3186,20-09-2008,2008,9,20,Autumn
3187,21-09-2008,2008,9,21,Autumn
3188,22-09-2008,2008,9,22,Autumn
3189,23-09-2008,2008,9,23,Autumn
3190,24-09-2008,2008,9,24,Autumn
3191,25-09-2008,2008,9,25,Autumn
3192,26-09-2008,2008,9,26,Autumn
3193,27-09-2008,2008,9,27,Autumn
3194,28-09-2008,2008,9,28,Autumn
3195,29-09-2008,2008,9,29,Autumn
3196,30-09-2008,2008,9,30,Autumn
3197,01-10-2008,2008,10,1,Winter
3198,02-10-2008,2008,10,2,Winter
3199,03-10-2008,2008,10,3,Spring
3200,04-10-2008,2008,10,4,Spring
3201,05-10-2008,2008,10,5,Spring
3202,06-10-2008,2008,10,6,Summer
3203,07-10-2008,2008,10,7,Summer
3204,08-10-2008,2008,10,8,Summer
3205,09-10-2008,2008,10,9,Autumn
3206,10-10-2008,2008,10,10,Autumn
3207,11-10-2008,2008,10,11,Autumn
3208,12-10-2008,2008,10,12,Winter
3209,13-10-2008,2008,10,13,Autumn
3210,14-10-2008,2008,10,14,Autumn
3211,15-10-2008,2008,10,15,Autumn
3212,16-10-2008,2008,10,16,Autumn
3213,17-10-2008,2008,10,17,Autumn
3214,18-10-2008,2008,10,18,Autumn
3215,19-10-2008,2008,10,19,Autumn
3216,20-10-2008,2008,10,20,Autumn
3217,21-10-2008,2008,10,21,Autumn
3218,22-10-2008,2008,10,22,Autumn
3219,23-10-2008,2008,10,23,Autumn
3220,24-10-2008,2008,10,24,Autumn
3221,25-10-2008,2008,10,25,Autumn
3222,26-10-2008,2008,10,26,Autumn
3223,27-10-2008,2008,10,27,Autumn
3224,28-10-2008,2008,10,28,Autumn
3225,29-10-2008,2008,10,29,Autumn
3226,30-10-2008,2008,10,30,Autumn
3227,31-10-2008,2008,10,31,Autumn
3228,01-11-2008,2008,11,1,Winter
3229,02-11-2008,2008,11,2,Winter
3230,03-11-2008,2008,11,3,Spring
3231,04-11-2008,2008,11,4,Spring
3232,05-11-2008,2008,11,5,Spring
3233,06-11-2008,2008,11,6,Summer
3234,07-11-2008,2008,11,7,Summer
3235,08-11-2008,2008,11,8,Summer
3236,09-11-2008,2008,11,9,Autumn
3237,10-11-2008,2008,11,10,Autumn
3238,11-11-2008,2008,11,11,Autumn
3239,12-11-2008,2008,11,12,Winter
3240,13-11-2008,2008,11,13,Autumn
3241,14-11-2008,2008,11,14,Autumn
3242,15-11-2008,2008,11,15,Autumn
3243,16-11-2008,2008,11,16,Autumn
3244,17-11-2008,2008,11,17,Autumn
3245,18-11-2008,2008,11,18,Autumn
3246,19-11-2008,2008,11,19,Autumn
3247,20-11-2008,2008,11,20,Autumn
3248,21-11-2008,2008,11,21,Autumn
3249,22-11-2008,2008,11,22,Autumn
3250,23-11-2008,2008,11,23,Autumn
3251,24-11-2008,2008,11,24,Autumn
3252,25-11-2008,2008,11,25,Autumn
3253,26-11-2008,2008,11,26,Autumn
3254,27-11-2008,2008,11,27,Autumn
3255,28-11-2008,2008,11,28,Autumn
3256,29-11-2008,2008,11,29,Autumn
3257,30-11-2008,2008,11,30,Autumn
3258,01-12-2008,2008,12,1,Winter
3259,02-12-2008,2008,12,2,Winter
3260,03-12-2008,2008,12,3,Spring
3261,04-12-2008,2008,12,4,Spring
3262,05-12-2008,2008,12,5,Spring
3263,06-12-2008,2008,12,6,Summer
3264,07-12-2008,2008,12,7,Summer
3265,08-12-2008,2008,12,8,Summer
3266,09-12-2008,2008,12,9,Autumn
3267,10-12-2008,2008,12,10,Autumn
3268,11-12-2008,2008,12,11,Autumn
3269,12-12-2008,2008,12,12,Winter
3270,13-12-2008,2008,12,13,Winter
3271,14-12-2008,2008,12,14,Winter
3272,15-12-2008,2008,12,15,Winter
3273,16-12-2008,2008,12,16,Winter
3274,17-12-2008,2008,12,17,Winter
3275,18-12-2008,2008,12,18,Winter
3276,19-12-2008,2008,12,19,Winter
3277,20-12-2008,2008,12,20,Winter
3278,21-12-2008,2008,12,21,Winter
3279,22-12-2008,2008,12,22,Winter
3280,23-12-2008,2008,12,23,Winter
3281,24-12-2008,2008,12,24,Winter
3282,25-12-2008,2008,12,25,Winter
3283,26-12-2008,2008,12,26,Winter
3284,27-12-2008,2008,12,27,Winter
3285,28-12-2008,2008,12,28,Winter
3286,29-12-2008,2008,12,29,Winter
3287,30-12-2008,2008,12,30,Winter
3288,31-12-2008,2008,12,31,Winter
3289,01-01-2009,2009,1,1,Winter
3290,02-01-2009,2009,1,2,Winter
3291,03-01-2009,2009,1,3,Spring
3292,04-01-2009,2009,1,4,Spring
3293,05-01-2009,2009,1,5,Spring
3294,06-01-2009,2009,1,6,Summer
3295,07-01-2009,2009,1,7,Summer
3296,08-01-2009,2009,1,8,Summer
3297,09-01-2009,2009,1,9,Autumn
3298,10-01-2009,2009,1,10,Autumn
3299,11-01-2009,2009,1,11,Autumn
3300,12-01-2009,2009,1,12,Winter
3301,13-01-2009,2009,1,13,Winter
3302,14-01-2009,2009,1,14,Winter
3303,15-01-2009,2009,1,15,Winter
3304,16-01-2009,2009,1,16,Winter
3305,17-01-2009,2009,1,17,Winter
3306,18-01-2009,2009,1,18,Winter
3307,19-01-2009,2009,1,19,Winter
3308,20-01-2009,2009,1,20,Winter
3309,21-01-2009,2009,1,21,Winter
3310,22-01-2009,2009,1,22,Winter
3311,23-01-2009,2009,1,23,Winter
3312,24-01-2009,2009,1,24,Winter
3313,25-01-2009,2009,1,25,Winter
3314,26-01-2009,2009,1,26,Winter
3315,27-01-2009,2009,1,27,Winter
3316,28-01-2009,2009,1,28,Winter
3317,29-01-2009,2009,1,29,Winter
3318,30-01-2009,2009,1,30,Winter
3319,31-01-2009,2009,1,31,Winter
3320,01-02-2009,2009,2,1,Winter
3321,02-02-2009,2009,2,2,Winter
3322,03-02-2009,2009,2,3,Spring
3323,04-02-2009,2009,2,4,Spring
3324,05-02-2009,2009,2,5,Spring
3325,06-02-2009,2009,2,6,Summer
3326,07-02-2009,2009,2,7,Summer
3327,08-02-2009,2009,2,8,Summer
3328,09-02-2009,2009,2,9,Autumn
3329,10-02-2009,2009,2,10,Autumn
3330,11-02-2009,2009,2,11,Autumn
3331,12-02-2009,2009,2,12,Winter
3332,13-02-2009,2009,2,13,Winter
3333,14-02-2009,2009,2,14,Winter
3334,15-02-2009,2009,2,15,Winter
3335,16-02-2009,2009,2,16,Winter
3336,17-02-2009,2009,2,17,Winter
3337,18-02-2009,2009,2,18,Winter
3338,19-02-2009,2009,2,19,Winter
3339,20-02-2009,2009,2,20,Winter
3340,21-02-2009,2009,2,21,Winter
3341,22-02-2009,2009,2,22,Winter
3342,23-02-2009,2009,2,23,Winter
3343,24-02-2009,2009,2,24,Winter
3344,25-02-2009,2009,2,25,Winter
3345,26-02-2009,2009,2,26,Winter
3346,27-02-2009,2009,2,27,Winter
3347,28-02-2009,2009,2,28,Winter
3348,01-03-2009,2009,3,1,Winter
3349,02-03-2009,2009,3,2,Winter
3350,03-03-2009,2009,3,3,Spring
3351,04-03-2009,2009,3,4,Spring
3352,05-03-2009,2009,3,5,Spring
3353,06-03-2009,2009,3,6,Summer
3354,07-03-2009,2009,3,7,Summer
3355,08-03-2009,2009,3,8,Summer
3356,09-03-2009,2009,3,9,Autumn
3357,10-03-2009,2009,3,10,Autumn
3358,11-03-2009,2009,3,11,Autumn
3359,12-03-2009,2009,3,12,Winter
3360,13-03-2009,2009,3,13,Spring
3361,14-03-2009,2009,3,14,Spring
3362,15-03-2009,2009,3,15,Spring
3363,16-03-2009,2009,3,16,Spring
3364,17-03-2009,2009,3,17,Spring
3365,18-03-2009,2009,3,18,Spring
3366,19-03-2009,2009,3,19,Spring
3367,20-03-2009,2009,3,20,Spring
3368,21-03-2009,2009,3,21,Spring
3369,22-03-2009,2009,3,22,Spring
3370,23-03-2009,2009,3,23,Spring
3371,24-03-2009,2009,3,24,Spring
3372,25-03-2009,2009,3,25,Spring
3373,26-03-2009,2009,3,26,Spring
3374,27-03-2009,2009,3,27,Spring
3375,28-03-2009,2009,3,28,Spring
3376,29-03-2009,2009,3,29,Spring
3377,30-03-2009,2009,3,30,Spring
3378,31-03-2009,2009,3,31,Spring
3379,01-04-2009,2009,4,1,Winter
3380,02-04-2009,2009,4,2,Winter
3381,03-04-2009,2009,4,3,Spring
3382,04-04-2009,2009,4,4,Spring
3383,05-04-2009,2009,4,5,Spring
3384,06-04-2009,2009,4,6,Summer
3385,07-04-2009,2009,4,7,Summer
3386,08-04-2009,2009,4,8,Summer
3387,09-04-2009,2009,4,9,Autumn
3388,10-04-2009,2009,4,10,Autumn
3389,11-04-2009,2009,4,11,Autumn
3390,12-04-2009,2009,4,12,Winter
3391,13-04-2009,2009,4,13,Spring
3392,14-04-2009,2009,4,14,Spring
3393,15-04-2009,2009,4,15,Spring
3394,16-04-2009,2009,4,16,Spring
3395,17-04-2009,2009,4,17,Spring
3396,18-04-2009,2009,4,18,Spring
3397,19-04-2009,2009,4,19,Spring
3398,20-04-2009,2009,4,20,Spring
3399,21-04-2009,2009,4,21,Spring
3400,22-04-2009,2009,4,22,Spring
3401,23-04-2009,2009,4,23,Spring
3402,24-04-2009,2009,4,24,Spring
3403,25-04-2009,2009,4,25,Spring
3404,26-04-2009,2009,4,26,Spring
3405,27-04-2009,2009,4,27,Spring
3406,28-04-2009,2009,4,28,Spring
3407,29-04-2009,2009,4,29,Spring
3408,30-04-2009,2009,4,30,Spring
3409,01-05-2009,2009,5,1,Winter
3410,02-05-2009,2009,5,2,Winter
3411,03-05-2009,2009,5,3,Spring
3412,04-05-2009,2009,5,4,Spring
3413,05-05-2009,2009,5,5,Spring
3414,06-05-2009,2009,5,6,Summer
3415,07-05-2009,2009,5,7,Summer
3416,08-05-2009,2009,5,8,Summer
3417,09-05-2009,2009,5,9,Autumn
3418,10-05-2009,2009,5,10,Autumn
3419,11-05-2009,2009,5,11,Autumn
3420,12-05-2009,2009,5,12,Winter
3421,13-05-2009,2009,5,13,Spring
3422,14-05-2009,2009,5,14,Spring
3423,15-05-2009,2009,5,15,Spring
3424,16-05-2009,2009,5,16,Spring
3425,17-05-2009,2009,5,17,Spring
3426,18-05-2009,2009,5,18,Spring
3427,19-05-2009,2009,5,19,Spring
3428,20-05-2009,2009,5,20,Spring
3429,21-05-2009,2009,5,21,Spring
3430,22-05-2009,2009,5,22,Spring
3431,23-05-2009,2009,5,23,Spring
3432,24-05-2009,2009,5,24,Spring
3433,25-05-2009,2009,5,25,Spring
3434,26-05-2009,2009,5,26,Spring
3435,27-05-2009,2009,5,27,Spring
3436,28-05-2009,2009,5,28,Spring
3437,29-05-2009,2009,5,29,Spring
3438,30-05-2009,2009,5,30,Spring
3439,31-05-2009,2009,5,31,Spring
3440,01-06-2009,2009,6,1,Winter
3441,02-06-2009,2009,6,2,Winter
3442,03-06-2009,2009,6,3,Spring
3443,04-06-2009,2009,6,4,Spring
3444,05-06-2009,2009,6,5,Spring
3445,06-06-2009,2009,6,6,Summer
3446,07-06-2009,2009,6,7,Summer
3447,08-06-2009,2009,6,8,Summer
3448,09-06-2009,2009,6,9,Autumn
3449,10-06-2009,2009,6,10,Autumn
3450,11-06-2009,2009,6,11,Autumn
3451,12-06-2009,2009,6,12,Winter
3452,13-06-2009,2009,6,13,Summer
3453,14-06-2009,2009,6,14,Summer
3454,15-06-2009,2009,6,15,Summer
3455,16-06-2009,2009,6,16,Summer
3456,17-06-2009,2009,6,17,Summer
3457,18-06-2009,2009,6,18,Summer
3458,19-06-2009,2009,6,19,Summer
3459,20-06-2009,2009,6,20,Summer
3460,21-06-2009,2009,6,21,Summer
3461,22-06-2009,2009,6,22,Summer
3462,23-06-2009,2009,6,23,Summer
3463,24-06-2009,2009,6,24,Summer
3464,25-06-2009,2009,6,25,Summer
3465,26-06-2009,2009,6,26,Summer
3466,27-06-2009,2009,6,27,Summer
3467,28-06-2009,2009,6,28,Summer
3468,29-06-2009,2009,6,29,Summer
3469,30-06-2009,2009,6,30,Summer
3470,01-07-2009,2009,7,1,Winter
3471,02-07-2009,2009,7,2,Winter
3472,03-07-2009,2009,7,3,Spring
3473,04-07-2009,2009,7,4,Spring
3474,05-07-2009,2009,7,5,Spring
3475,06-07-2009,2009,7,6,Summer
3476,07-07-2009,2009,7,7,Summer
3477,08-07-2009,2009,7,8,Summer
3478,09-07-2009,2009,7,9,Autumn
3479,10-07-2009,2009,7,10,Autumn
3480,11-07-2009,2009,7,11,Autumn
3481,12-07-2009,2009,7,12,Winter
3482,13-07-2009,2009,7,13,Summer
3483,14-07-2009,2009,7,14,Summer
3484,15-07-2009,2009,7,15,Summer
3485,16-07-2009,2009,7,16,Summer
3486,17-07-2009,2009,7,17,Summer
3487,18-07-2009,2009,7,18,Summer
3488,19-07-2009,2009,7,19,Summer
3489,20-07-2009,2009,7,20,Summer
3490,21-07-2009,2009,7,21,Summer
3491,22-07-2009,2009,7,22,Summer
3492,23-07-2009,2009,7,23,Summer
3493,24-07-2009,2009,7,24,Summer
3494,25-07-2009,2009,7,25,Summer
3495,26-07-2009,2009,7,26,Summer
3496,27-07-2009,2009,7,27,Summer
3497,28-07-2009,2009,7,28,Summer
3498,29-07-2009,2009,7,29,Summer
3499,30-07-2009,2009,7,30,Summer
3500,31-07-2009,2009,7,31,Summer
3501,01-08-2009,2009,8,1,Winter
3502,02-08-2009,2009,8,2,Winter
3503,03-08-2009,2009,8,3,Spring
3504,04-08-2009,2009,8,4,Spring
3505,05-08-2009,2009,8,5,Spring
3506,06-08-2009,2009,8,6,Summer
3507,07-08-2009,2009,8,7,Summer
3508,08-08-2009,2009,8,8,Summer
3509,09-08-2009,2009,8,9,Autumn
3510,10-08-2009,2009,8,10,Autumn
3511,11-08-2009,2009,8,11,Autumn
3512,12-08-2009,2009,8,12,Winter
3513,13-08-2009,2009,8,13,Summer
3514,14-08-2009,2009,8,14,Summer
3515,15-08-2009,2009,8,15,Summer
3516,16-08-2009,2009,8,16,Summer
3517,17-08-2009,2009,8,17,Summer
3518,18-08-2009,2009,8,18,Summer
3519,19-08-2009,2009,8,19,Summer
3520,20-08-2009,2009,8,20,Summer
3521,21-08-2009,2009,8,21,Summer
3522,22-08-2009,2009,8,22,Summer
3523,23-08-2009,2009,8,23,Summer
3524,24-08-2009,2009,8,24,Summer
3525,25-08-2009,2009,8,25,Summer
3526,26-08-2009,2009,8,26,Summer
3527,27-08-2009,2009,8,27,Summer
3528,28-08-2009,2009,8,28,Summer
3529,29-08-2009,2009,8,29,Summer
3530,30-08-2009,2009,8,30,Summer
3531,31-08-2009,2009,8,31,Summer
3532,01-09-2009,2009,9,1,Winter
3533,02-09-2009,2009,9,2,Winter
3534,03-09-2009,2009,9,3,Spring
3535,04-09-2009,2009,9,4,Spring
3536,05-09-2009,2009,9,5,Spring
3537,06-09-2009,2009,9,6,Summer
3538,07-09-2009,2009,9,7,Summer
3539,08-09-2009,2009,9,8,Summer
3540,09-09-2009,2009,9,9,Autumn
3541,10-09-2009,2009,9,10,Autumn
3542,11-09-2009,2009,9,11,Autumn
3543,12-09-2009,2009,9,12,Winter
3544,13-09-2009,2009,9,13,Autumn
3545,14-09-2009,2009,9,14,Autumn
3546,15-09-2009,2009,9,15,Autumn
3547,16-09-2009,2009,9,16,Autumn
3548,17-09-2009,2009,9,17,Autumn
3549,18-09-2009,2009,9,18,Autumn
3550,19-09-2009,2009,9,19,Autumn
3551,20-09-2009,2009,9,20,Autumn
3552,21-09-2009,2009,9,21,Autumn
3553,22-09-2009,2009,9,22,Autumn
3554,23-09-2009,2009,9,23,Autumn
3555,24-09-2009,2009,9,24,Autumn
3556,25-09-2009,2009,9,25,Autumn
3557,26-09-2009,2009,9,26,Autumn
3558,27-09-2009,2009,9,27,Autumn
3559,28-09-2009,2009,9,28,Autumn
3560,29-09-2009,2009,9,29,Autumn
3561,30-09-2009,2009,9,30,Autumn
3562,01-10-2009,2009,10,1,Winter
3563,02-10-2009,2009,10,2,Winter
3564,03-10-2009,2009,10,3,Spring
3565,04-10-2009,2009,10,4,Spring
3566,05-10-2009,2009,10,5,Spring
3567,06-10-2009,2009,10,6,Summer
3568,07-10-2009,2009,10,7,Summer
3569,08-10-2009,2009,10,8,Summer
3570,09-10-2009,2009,10,9,Autumn
3571,10-10-2009,2009,10,10,Autumn
3572,11-10-2009,2009,10,11,Autumn
3573,12-10-2009,2009,10,12,Winter
3574,13-10-2009,2009,10,13,Autumn
3575,14-10-2009,2009,10,14,Autumn
3576,15-10-2009,2009,10,15,Autumn
3577,16-10-2009,2009,10,16,Autumn
3578,17-10-2009,2009,10,17,Autumn
3579,18-10-2009,2009,10,18,Autumn
3580,19-10-2009,2009,10,19,Autumn
3581,20-10-2009,2009,10,20,Autumn
3582,21-10-2009,2009,10,21,Autumn
3583,22-10-2009,2009,10,22,Autumn
3584,23-10-2009,2009,10,23,Autumn
3585,24-10-2009,2009,10,24,Autumn
3586,25-10-2009,2009,10,25,Autumn
3587,26-10-2009,2009,10,26,Autumn
3588,27-10-2009,2009,10,27,Autumn
3589,28-10-2009,2009,10,28,Autumn
3590,29-10-2009,2009,10,29,Autumn
3591,30-10-2009,2009,10,30,Autumn
3592,31-10-2009,2009,10,31,Autumn
3593,01-11-2009,2009,11,1,Winter
3594,02-11-2009,2009,11,2,Winter
3595,03-11-2009,2009,11,3,Spring
3596,04-11-2009,2009,11,4,Spring
3597,05-11-2009,2009,11,5,Spring
3598,06-11-2009,2009,11,6,Summer
3599,07-11-2009,2009,11,7,Summer
3600,08-11-2009,2009,11,8,Summer
3601,09-11-2009,2009,11,9,Autumn
3602,10-11-2009,2009,11,10,Autumn
3603,11-11-2009,2009,11,11,Autumn
3604,12-11-2009,2009,11,12,Winter
3605,13-11-2009,2009,11,13,Autumn
3606,14-11-2009,2009,11,14,Autumn
3607,15-11-2009,2009,11,15,Autumn
3608,16-11-2009,2009,11,16,Autumn
3609,17-11-2009,2009,11,17,Autumn
3610,18-11-2009,2009,11,18,Autumn
3611,19-11-2009,2009,11,19,Autumn
3612,20-11-2009,2009,11,20,Autumn
3613,21-11-2009,2009,11,21,Autumn
3614,22-11-2009,2009,11,22,Autumn
3615,23-11-2009,2009,11,23,Autumn
3616,24-11-2009,2009,11,24,Autumn
3617,25-11-2009,2009,11,25,Autumn
3618,26-11-2009,2009,11,26,Autumn
3619,27-11-2009,2009,11,27,Autumn
3620,28-11-2009,2009,11,28,Autumn
3621,29-11-2009,2009,11,29,Autumn
3622,30-11-2009,2009,11,30,Autumn
3623,01-12-2009,2009,12,1,Winter
3624,02-12-2009,2009,12,2,Winter
3625,03-12-2009,2009,12,3,Spring
3626,04-12-2009,2009,12,4,Spring
3627,05-12-2009,2009,12,5,Spring
3628,06-12-2009,2009,12,6,Summer
3629,07-12-2009,2009,12,7,Summer
3630,08-12-2009,2009,12,8,Summer
3631,09-12-2009,2009,12,9,Autumn
3632,10-12-2009,2009,12,10,Autumn
3633,11-12-2009,2009,12,11,Autumn
3634,12-12-2009,2009,12,12,Winter
3635,13-12-2009,2009,12,13,Winter
3636,14-12-2009,2009,12,14,Winter
3637,15-12-2009,2009,12,15,Winter
3638,16-12-2009,2009,12,16,Winter
3639,17-12-2009,2009,12,17,Winter
3640,18-12-2009,2009,12,18,Winter
3641,19-12-2009,2009,12,19,Winter
3642,20-12-2009,2009,12,20,Winter
3643,21-12-2009,2009,12,21,Winter
3644,22-12-2009,2009,12,22,Winter
3645,23-12-2009,2009,12,23,Winter
3646,24-12-2009,2009,12,24,Winter
3647,25-12-2009,2009,12,25,Winter
3648,26-12-2009,2009,12,26,Winter
3649,27-12-2009,2009,12,27,Winter
3650,28-12-2009,2009,12,28,Winter
3651,29-12-2009,2009,12,29,Winter
3652,30-12-2009,2009,12,30,Winter
3653,31-12-2009,2009,12,31,Winter
3654,01-01-2010,2010,1,1,Winter
3655,02-01-2010,2010,1,2,Winter
3656,03-01-2010,2010,1,3,Spring
3657,04-01-2010,2010,1,4,Spring
3658,05-01-2010,2010,1,5,Spring
3659,06-01-2010,2010,1,6,Summer
3660,07-01-2010,2010,1,7,Summer
3661,08-01-2010,2010,1,8,Summer
3662,09-01-2010,2010,1,9,Autumn
3663,10-01-2010,2010,1,10,Autumn
3664,11-01-2010,2010,1,11,Autumn
3665,12-01-2010,2010,1,12,Winter
3666,13-01-2010,2010,1,13,Winter
3667,14-01-2010,2010,1,14,Winter
3668,15-01-2010,2010,1,15,Winter
3669,16-01-2010,2010,1,16,Winter
3670,17-01-2010,2010,1,17,Winter
3671,18-01-2010,2010,1,18,Winter
3672,19-01-2010,2010,1,19,Winter
3673,20-01-2010,2010,1,20,Winter
3674,21-01-2010,2010,1,21,Winter
3675,22-01-2010,2010,1,22,Winter
3676,23-01-2010,2010,1,23,Winter
3677,24-01-2010,2010,1,24,Winter
3678,25-01-2010,2010,1,25,Winter
3679,26-01-2010,2010,1,26,Winter
3680,27-01-2010,2010,1,27,Winter
3681,28-01-2010,2010,1,28,Winter
3682,29-01-2010,2010,1,29,Winter
3683,30-01-2010,2010,1,30,Winter
3684,31-01-2010,2010,1,31,Winter
3685,01-02-2010,2010,2,1,Winter
3686,02-02-2010,2010,2,2,Winter
3687,03-02-2010,2010,2,3,Spring
3688,04-02-2010,2010,2,4,Spring
3689,05-02-2010,2010,2,5,Spring
3690,06-02-2010,2010,2,6,Summer
3691,07-02-2010,2010,2,7,Summer
3692,08-02-2010,2010,2,8,Summer
3693,09-02-2010,2010,2,9,Autumn
3694,10-02-2010,2010,2,10,Autumn
3695,11-02-2010,2010,2,11,Autumn
3696,12-02-2010,2010,2,12,Winter
3697,13-02-2010,2010,2,13,Winter
3698,14-02-2010,2010,2,14,Winter
3699,15-02-2010,2010,2,15,Winter
3700,16-02-2010,2010,2,16,Winter
3701,17-02-2010,2010,2,17,Winter
3702,18-02-2010,2010,2,18,Winter
3703,19-02-2010,2010,2,19,Winter
3704,20-02-2010,2010,2,20,Winter
3705,21-02-2010,2010,2,21,Winter
3706,22-02-2010,2010,2,22,Winter
3707,23-02-2010,2010,2,23,Winter
3708,24-02-2010,2010,2,24,Winter
3709,25-02-2010,2010,2,25,Winter
3710,26-02-2010,2010,2,26,Winter
3711,27-02-2010,2010,2,27,Winter
3712,28-02-2010,2010,2,28,Winter
3713,01-03-2010,2010,3,1,Winter
